Label,area_0,area_1,area_2,area_3,area_4
Parasitized,169.5,13896.5,0,0,0
Parasitized,440.5,34.5,311,334.5,13686
Parasitized,0,11.5,12111.5,0,0
Parasitized,73.5,101.5,0,140,17.5
Parasitized,161,15799,0,0,0
Parasitized,364.5,7,11190.5,0,0
Parasitized,217.5,271.5,14456.5,0,0
Parasitized,28,42.5,34.5,13.5,13.5
Parasitized,122.5,73.5,665,44.5,87.5
Parasitized,40,62,31,32.5,22.5
Parasitized,218,13568.5,0,0,0
Parasitized,6.5,12.5,0,1.5,1.5
Parasitized,201.5,19638,0,0,0
Parasitized,212,17150,0,0,0
Parasitized,310,15962.5,0,0,0
Parasitized,12.5,118,5.5,68,337.5
Parasitized,7,8.5,17.5,49,99.5
Parasitized,236.5,94.5,5.5,126.5,43.5
Parasitized,42,146.5,61.5,113.5,67.5
Parasitized,23,55,21,2,47
Parasitized,16098.5,0,0,0,0
Parasitized,2,17.5,23.5,18.5,185
Parasitized,25,12.5,89.5,5.5,201.5
Parasitized,190.5,48.5,39,474.5,19430
Parasitized,74,65,58,44,29
Parasitized,264.5,15637,0,0,0
Parasitized,71,55.5,36.5,193.5,47
Parasitized,6,4,6,193,6107
Parasitized,83.5,52,37,26.5,62
Parasitized,17.5,227,30,33,7
Parasitized,228.5,103,12372.5,0,0
Parasitized,109,13208.5,0,0,0
Parasitized,383,136,166,127.5,8.5
Parasitized,4,2,236.5,11.5,150
Parasitized,28.5,45.5,808,51.5,89.5
Parasitized,401.5,141,15494,0,0
Parasitized,14.5,72.5,19,33,613.5
Parasitized,159,27.5,480,13052.5,0
Parasitized,505.5,56.5,15117.5,0,0
Parasitized,13712.5,0,0,0,0
Parasitized,301,14053,0,0,0
Parasitized,7,103,51,67,34.5
Parasitized,2,105,4,29,28
Parasitized,5.5,16,12.5,13.5,13.5
Parasitized,21,17.5,54,48,25
Parasitized,166,20693,0,0,0
Parasitized,41.5,14606,0,0,0
Parasitized,298,17234.5,0,0,0
Parasitized,267,17536.5,0,0,0
Parasitized,0,123.5,0,2,234
Parasitized,358,14984.5,0,0,0
Parasitized,226,164.5,16642,0,0
Parasitized,272.5,18466,0,0,0
Parasitized,29,328,18038.5,0,0
Parasitized,16.5,17.5,242.5,2,16089
Parasitized,184,13446.5,0,0,0
Parasitized,36.5,4,17320,0,0
Parasitized,232.5,161,18464.5,0,0
Parasitized,21,25,250.5,10,174
Parasitized,44.5,555,866,12135.5,0
Parasitized,289,5.5,12609.5,0,0
Parasitized,4,415.5,1,0.5,13630
Parasitized,672,15444,0,0,0
Parasitized,13.5,26.5,34.5,24.5,407.5
Parasitized,180,99.5,92.5,28.5,7
Parasitized,15,37.5,4,44.5,292
Parasitized,8.5,6409,9543.5,0,0
Parasitized,116,17949,0,0,0
Parasitized,5.5,33.5,267.5,4,35
Parasitized,47.5,86,23.5,151.5,55.5
Parasitized,293.5,11.5,31.5,15233,0
Parasitized,765.5,0,16946.5,0,0
Parasitized,251,16214,0,0,0
Parasitized,29.5,221.5,2,464,63.5
Parasitized,38,18.5,118,7,230
Parasitized,2492.5,584,0,0,0
Parasitized,318.5,17662.5,0,0,0
Parasitized,10,40.5,12.5,70,828
Parasitized,128,34,372,55,83.5
Parasitized,30,880,29,14298,0
Parasitized,42.5,44.5,5.5,4,1
Parasitized,222.5,13579.5,0,0,0
Parasitized,58.5,42,112,44,550
Parasitized,45,18,0,5,4361.5
Parasitized,301.5,14006.5,0,0,0
Parasitized,62,50,160.5,1.5,276
Parasitized,84,8626.5,0,0,0
Parasitized,77,20.5,2,203,166
Parasitized,353,11245.5,0,0,0
Parasitized,16,33,26.5,0.5,0.5
Parasitized,11,34.5,31,12.5,2238.5
Parasitized,10,123.5,410.5,8.5,51
Parasitized,14440,0,0,0,0
Parasitized,13980.5,0,0,0,0
Parasitized,165,16175,0,0,0
Parasitized,21.5,243.5,5.5,55,117.5
Parasitized,118.5,17.5,15494,0,0
Parasitized,110.5,12605,0,0,0
Parasitized,25,510.5,13205,0,0
Parasitized,12988.5,0,0,0,0
Parasitized,8776,0,0,0,0
Parasitized,40.5,12,73,121.5,32.5
Parasitized,44.5,286.5,12297.5,0,0
Parasitized,26,221,15318,0,0
Parasitized,16592,0,0,0,0
Parasitized,30.5,2,9.5,19,2
Parasitized,272.5,17850.5,0,0,0
Parasitized,226.5,364,15216,0,0
Parasitized,137.5,12768.5,0,0,0
Parasitized,15,28,68,8.5,15
Parasitized,2,3,7.5,7.5,4
Parasitized,538,5.5,98.5,220.5,14349
Parasitized,2399,0,0,0,0
Parasitized,26,14,412.5,297.5,44.5
Parasitized,35.5,63,43.5,8.5,154.5
Parasitized,223.5,18322.5,0,0,0
Parasitized,306.5,189,203.5,13223.5,0
Parasitized,8.5,331,16605.5,0,0
Parasitized,246,14835.5,0,0,0
Parasitized,38,61,23.5,8.5,207
Parasitized,9.5,53.5,66,27,69
Parasitized,167.5,4,18898,0,0
Parasitized,577,4,52,21,13906
Parasitized,74.5,309.5,57,58.5,19.5
Parasitized,9050.5,0,0,0,0
Parasitized,137,15457.5,0,0,0
Parasitized,218,13236,0,0,0
Parasitized,193.5,269,60.5,32.5,24.5
Parasitized,20,34.5,23.5,54,109.5
Parasitized,184.5,313.5,18138,0,0
Parasitized,32,5.5,10,15,30.5
Parasitized,77,71.5,4,11384.5,0
Parasitized,23.5,18.5,46,2,168.5
Parasitized,107,13578.5,0,0,0
Parasitized,99.5,41,139.5,16,41
Parasitized,20,168,2081.5,15063,0
Parasitized,240,13480,0,0,0
Parasitized,28.5,5.5,40.5,10,59
Parasitized,188,12333,0,0,0
Parasitized,15,42,36.5,33.5,264.5
Parasitized,349,18529.5,0,0,0
Parasitized,14.5,35,822.5,24.5,10665
Parasitized,54,2,7,1321.5,10934
Parasitized,25,23.5,24.5,39,0
Parasitized,11,20,46.5,5.5,310
Parasitized,100,467.5,4,222,228
Parasitized,23,255.5,12784,0,0
Parasitized,195,14350.5,0,0,0
Parasitized,474.5,13677,0,0,0
Parasitized,187,17087,0,0,0
Parasitized,2,0,13,1,4226
Parasitized,163.5,12065,0,0,0
Parasitized,199.5,13197.5,0,0,0
Parasitized,11,359,16129,0,0
Parasitized,9.5,847.5,19,46.5,20
Parasitized,10761,0,0,0,0
Parasitized,11,18.5,15,259.5,267.5
Parasitized,4290,307,10679,0,0
Parasitized,278.5,114,4,0,5108.5
Parasitized,4,12.5,29.5,182,31
Parasitized,14329,0,0,0,0
Parasitized,831.5,15865,0,0,0
Parasitized,319,10451.5,0,0,0
Parasitized,260,193.5,16466.5,0,0
Parasitized,300.5,15732,0,0,0
Parasitized,198.5,14626.5,0,0,0
Parasitized,273,10053,0,0,0
Parasitized,392,12460,0,0,0
Parasitized,20,350,13887.5,0,0
Parasitized,22.5,111.5,127,800.5,115.5
Parasitized,289.5,18274,0,0,0
Parasitized,255,13.5,59.5,211,2
Parasitized,194.5,14.5,79,12.5,32.5
Parasitized,17.5,7,55,30.5,46.5
Parasitized,173,14225,0,0,0
Parasitized,318,14395.5,0,0,0
Parasitized,5.5,263,14092.5,0,0
Parasitized,215,16.5,39,13.5,231
Parasitized,36.5,18.5,13.5,222,13645.5
Parasitized,13930.5,0,0,0,0
Parasitized,239,13691.5,0,0,0
Parasitized,185,573,24.5,65,41
Parasitized,229.5,14781.5,0,0,0
Parasitized,376.5,51,11172,0,0
Parasitized,167,11280,0,0,0
Parasitized,48,36.5,78,20410.5,0
Parasitized,70.5,2,70,99.5,18.5
Parasitized,12130.5,0,0,0,0
Parasitized,32,37,53,15,81
Parasitized,160,53.5,2,10939.5,0
Parasitized,310,15807.5,0,0,0
Parasitized,15069,0,0,0,0
Parasitized,374,14652.5,0,0,0
Parasitized,31.5,25.5,137,207.5,16879
Parasitized,348.5,14,419,15806.5,0
Parasitized,106,102.5,13945.5,0,0
Parasitized,292,416.5,146.5,9175.5,0
Parasitized,432.5,11231,0,0,0
Parasitized,148.5,17074.5,0,0,0
Parasitized,171.5,15405,0,0,0
Parasitized,80,15,394.5,2,19
Parasitized,17.5,47,40.5,39,15
Parasitized,275.5,74.5,11786,0,0
Parasitized,48,45.5,191,13.5,377
Parasitized,2,14466.5,0,0,0
Parasitized,211,10,47.5,6,27
Parasitized,248.5,16092.5,0,0,0
Parasitized,103.5,255.5,195.5,14648.5,0
Parasitized,266,96,14132.5,0,0
Parasitized,139,14431.5,0,0,0
Parasitized,12.5,5.5,145,14329.5,0
Parasitized,528.5,268,16.5,17069,0
Parasitized,11765,0,0,0,0
Parasitized,29.5,233,14537,0,0
Parasitized,46,4,67.5,133,2
Parasitized,138.5,14606.5,0,0,0
Parasitized,97,13195.5,0,0,0
Parasitized,240.5,103,13992.5,0,0
Parasitized,153.5,103,16380.5,0,0
Parasitized,14,26,29.5,12.5,9.5
Parasitized,203,13632,0,0,0
Parasitized,36.5,49.5,41,217.5,105.5
Parasitized,97.5,48.5,163,103,4
Parasitized,162.5,15289.5,0,0,0
Parasitized,18.5,4,23.5,111.5,51
Parasitized,116.5,80,16852,0,0
Parasitized,217,16486,0,0,0
Parasitized,15294.5,0,0,0,0
Parasitized,217,64,12940.5,0,0
Parasitized,34.5,35,65.5,26,175
Parasitized,18,518,439.5,14205,0
Parasitized,298.5,16794.5,0,0,0
Parasitized,229,12227.5,0,0,0
Parasitized,229.5,4,14706.5,0,0
Parasitized,298.5,12624.5,0,0,0
Parasitized,22,25,391,13500,0
Parasitized,198,4,2,10,36.5
Parasitized,13.5,215.5,16237,0,0
Parasitized,397,14726.5,0,0,0
Parasitized,0,566.5,3156.5,253.5,0
Parasitized,269,3414.5,11102,0,0
Parasitized,585,12694,0,0,0
Parasitized,56,16842.5,0,0,0
Parasitized,332,14407,0,0,0
Parasitized,12,49,15,12657.5,0
Parasitized,49,12815.5,0,0,0
Parasitized,172,15634,0,0,0
Parasitized,271.5,8.5,18,21.5,21
Parasitized,267.5,16889,0,0,0
Parasitized,296.5,12884,0,0,0
Parasitized,6,118,433,17596,0
Parasitized,10,16.5,2,11,33
Parasitized,12102.5,0,0,0,0
Parasitized,322.5,17.5,40.5,0,4
Parasitized,4,408.5,11325,0,0
Parasitized,203,14400.5,0,0,0
Parasitized,9876.5,0,0,0,0
Parasitized,95,75,14099,0,0
Parasitized,5.5,8.5,2,40.5,30.5
Parasitized,182,13083,0,0,0
Parasitized,143,21,22.5,371,59.5
Parasitized,26,2,16,198.5,4
Parasitized,287,14,7.5,13968.5,0
Parasitized,94,9.5,152,7,3090
Parasitized,584,20.5,17111.5,0,0
Parasitized,60,114.5,15015.5,0,0
Parasitized,97,2,7,4,3
Parasitized,534,8.5,41,227,14342
Parasitized,262,18340,0,0,0
Parasitized,222.5,15888,0,0,0
Parasitized,14202.5,0,0,0,0
Parasitized,211,79.5,310.5,16.5,126.5
Parasitized,12,5.5,705,67,16986
Parasitized,197,27.5,44.5,9435.5,0
Parasitized,7,2,210.5,15940.5,0
Parasitized,211.5,213,106.5,16426.5,0
Parasitized,1,21,2597,6779,0
Parasitized,2,132,13014.5,0,0
Parasitized,103.5,11538.5,0,0,0
Parasitized,243,10700.5,0,0,0
Parasitized,161,12286,0,0,0
Parasitized,134.5,12002,0,0,0
Parasitized,91.5,13390,0,0,0
Parasitized,100.5,11504.5,0,0,0
Parasitized,83,10254,0,0,0
Parasitized,34.5,9915.5,0,0,0
Parasitized,93,13000,0,0,0
Parasitized,166,11174.5,0,0,0
Parasitized,133.5,13353.5,0,0,0
Parasitized,178,98,14179.5,0,0
Parasitized,59.5,14797,0,0,0
Parasitized,159.5,14925,0,0,0
Parasitized,147.5,43.5,17423.5,0,0
Parasitized,107.5,14635.5,0,0,0
Parasitized,70,137.5,21150.5,0,0
Parasitized,156,13844.5,0,0,0
Parasitized,141.5,244.5,15573,0,0
Parasitized,91,125.5,15004.5,0,0
Parasitized,32,17463,0,0,0
Parasitized,165,14816.5,0,0,0
Parasitized,242,14729,0,0,0
Parasitized,151.5,11608,0,0,0
Parasitized,145,12261.5,0,0,0
Parasitized,169,17663,0,0,0
Parasitized,1,13028.5,0,0,0
Parasitized,146,239,89.5,106,9571
Parasitized,41.5,16321.5,0,0,0
Parasitized,77.5,108,16917,0,0
Parasitized,56,225.5,11452.5,0,0
Parasitized,138,15459.5,0,0,0
Parasitized,179,15641,0,0,0
Parasitized,219,12519.5,0,0,0
Parasitized,125.5,15404,0,0,0
Parasitized,239.5,13291.5,0,0,0
Parasitized,49.5,18102.5,0,0,0
Parasitized,46,58,14301,0,0
Parasitized,161.5,28,13918,0,0
Parasitized,171,14336.5,0,0,0
Parasitized,176.5,14245,0,0,0
Parasitized,174,12823,0,0,0
Parasitized,230,12439.5,0,0,0
Parasitized,144.5,182,10652.5,0,0
Parasitized,11984,0,0,0,0
Parasitized,167,14901,0,0,0
Parasitized,173,14174,0,0,0
Parasitized,9892,0,0,0,0
Parasitized,140,15169,0,0,0
Parasitized,281,13770,0,0,0
Parasitized,233,12731.5,0,0,0
Parasitized,75.5,12862,0,0,0
Parasitized,174.5,16813.5,0,0,0
Parasitized,83.5,17543.5,0,0,0
Parasitized,147,14088,0,0,0
Parasitized,268.5,7,19886.5,0,0
Parasitized,146.5,13566,0,0,0
Parasitized,130,13149,0,0,0
Parasitized,142.5,10086.5,0,0,0
Parasitized,88,60,15645.5,0,0
Parasitized,195.5,17895,0,0,0
Parasitized,212.5,11601,0,0,0
Parasitized,286.5,13456,0,0,0
Parasitized,261,12280.5,0,0,0
Parasitized,305,228.5,13886.5,0,0
Parasitized,235,15564.5,0,0,0
Parasitized,118,51,15966,0,0
Parasitized,128,12990,0,0,0
Parasitized,40,15710,0,0,0
Parasitized,164.5,15102.5,0,0,0
Parasitized,154.5,10418.5,0,0,0
Parasitized,255.5,10668.5,0,0,0
Parasitized,143.5,13383,0,0,0
Parasitized,42.5,101,11647,0,0
Parasitized,323,366,258.5,240,245
Parasitized,466.5,13470,0,0,0
Parasitized,214,12768,0,0,0
Parasitized,90,17235.5,0,0,0
Parasitized,10125.5,0,0,0,0
Parasitized,140,14786.5,0,0,0
Parasitized,225,11332,0,0,0
Parasitized,53,84,14419,0,0
Parasitized,63.5,11838,0,0,0
Parasitized,133.5,15104.5,0,0,0
Parasitized,113,18735.5,0,0,0
Parasitized,52.5,14079.5,0,0,0
Parasitized,152,11938,0,0,0
Parasitized,4.5,238,14458.5,0,0
Parasitized,200.5,17161.5,0,0,0
Parasitized,73,57,13486.5,0,0
Parasitized,98,14600.5,0,0,0
Parasitized,179.5,13761,0,0,0
Parasitized,153.5,16305,0,0,0
Parasitized,152.5,13906.5,0,0,0
Parasitized,184.5,13353,0,0,0
Parasitized,77,15750.5,0,0,0
Parasitized,101.5,17008,0,0,0
Parasitized,135.5,17036,0,0,0
Parasitized,158.5,18096.5,0,0,0
Parasitized,151.5,14146,0,0,0
Parasitized,73.5,14062.5,0,0,0
Parasitized,154.5,242.5,9544.5,0,0
Parasitized,70.5,83.5,14080.5,0,0
Parasitized,310.5,15402,0,0,0
Parasitized,42,7,17031.5,0,0
Parasitized,152,23,13345.5,0,0
Parasitized,109,16544,0,0,0
Parasitized,140.5,18258,0,0,0
Parasitized,114.5,14842,0,0,0
Parasitized,124,12872,0,0,0
Parasitized,109.5,21,116.5,83.5,12318
Parasitized,7714.5,0,0,0,0
Parasitized,167,13891,0,0,0
Parasitized,125.5,12678,0,0,0
Parasitized,53,16570.5,0,0,0
Parasitized,27,14075.5,0,0,0
Parasitized,150.5,13481,0,0,0
Parasitized,149,13513.5,0,0,0
Parasitized,223.5,12250.5,0,0,0
Parasitized,57,13892.5,0,0,0
Parasitized,168,15690.5,0,0,0
Parasitized,133.5,12984.5,0,0,0
Parasitized,121.5,11165.5,0,0,0
Parasitized,124.5,14306,0,0,0
Parasitized,164,13099.5,0,0,0
Parasitized,227,12458.5,0,0,0
Parasitized,70,123.5,43.5,13617,0
Parasitized,10,17.5,7,21.5,311.5
Parasitized,192,16196.5,0,0,0
Parasitized,122,13731,0,0,0
Parasitized,141,15097,0,0,0
Parasitized,142,162,15906.5,0,0
Parasitized,135,14905.5,0,0,0
Parasitized,160,13491.5,0,0,0
Parasitized,73,55.5,100,54.5,11215
Parasitized,98,14527.5,0,0,0
Parasitized,115.5,9574,0,0,0
Parasitized,29.5,14130.5,0,0,0
Parasitized,73.5,5338.5,0,0,0
Parasitized,51.5,9593.5,0,0,0
Parasitized,87.5,7143.5,0,0,0
Parasitized,8861,0,0,0,0
Parasitized,106.5,9741,0,0,0
Parasitized,11441,0,0,0,0
Parasitized,22,8645.5,0,0,0
Parasitized,89.5,13788,0,0,0
Parasitized,96,10191.5,0,0,0
Parasitized,44.5,10296,0,0,0
Parasitized,12556,0,0,0,0
Parasitized,63.5,14563,0,0,0
Parasitized,114,12234,0,0,0
Parasitized,110,14885,0,0,0
Parasitized,7624,0,0,0,0
Parasitized,11752.5,0,0,0,0
Parasitized,16,7,8431.5,0,0
Parasitized,12.5,11010,0,0,0
Parasitized,67,10741,0,0,0
Parasitized,160,13446.5,0,0,0
Parasitized,10400,0,0,0,0
Parasitized,8954,0,0,0,0
Parasitized,12.5,11953.5,0,0,0
Parasitized,12300,0,0,0,0
Parasitized,11006.5,0,0,0,0
Parasitized,326.5,12791,0,0,0
Parasitized,9689.5,0,0,0,0
Parasitized,5.5,10847.5,0,0,0
Parasitized,0,10431.5,0,0,0
Parasitized,132,12536.5,0,0,0
Parasitized,10284,0,0,0,0
Parasitized,1273,11775,0,0,0
Parasitized,168,12806,0,0,0
Parasitized,286,10788,0,0,0
Parasitized,168,9605,0,0,0
Parasitized,11060.5,0,0,0,0
Parasitized,114.5,11233.5,0,0,0
Parasitized,184.5,10018,0,0,0
Parasitized,15,18738.5,0,0,0
Parasitized,124.5,11351.5,0,0,0
Parasitized,56,9284,0,0,0
Parasitized,166.5,2,11359,0,0
Parasitized,11540.5,0,0,0,0
Parasitized,218,12807.5,0,0,0
Parasitized,184.5,10984.5,0,0,0
Parasitized,241,14076,0,0,0
Parasitized,10515.5,0,0,0,0
Parasitized,10112.5,0,0,0,0
Parasitized,11446.5,0,0,0,0
Parasitized,8165,0,0,0,0
Parasitized,177.5,12120.5,0,0,0
Parasitized,310.5,11814,0,0,0
Parasitized,154.5,12616,0,0,0
Parasitized,10494.5,0,0,0,0
Parasitized,137,11968,0,0,0
Parasitized,47,15878,0,0,0
Parasitized,12793.5,0,0,0,0
Parasitized,81,10419,0,0,0
Parasitized,166.5,12039,0,0,0
Parasitized,130,12628.5,0,0,0
Parasitized,132.5,11168,0,0,0
Parasitized,195.5,12.5,35.5,11719,0
Parasitized,82,10354,0,0,0
Parasitized,2,10997,0,0,0
Parasitized,29,8389,0,0,0
Parasitized,149,15217.5,0,0,0
Parasitized,194,12883,0,0,0
Parasitized,156,15165,0,0,0
Parasitized,258,13416,0,0,0
Parasitized,299,14232.5,0,0,0
Parasitized,110,13180,0,0,0
Parasitized,157.5,12878.5,0,0,0
Parasitized,254,11514.5,0,0,0
Parasitized,216,13007,0,0,0
Parasitized,27.5,10038,2,0,0
Parasitized,151,12364.5,0,0,0
Parasitized,95.5,11481.5,0,0,0
Parasitized,251,16001,0,0,0
Parasitized,95,8031.5,0,0,0
Parasitized,108.5,9588.5,0,0,0
Parasitized,13,0,1.5,780.5,15.5
Parasitized,7,280.5,11,4,66
Parasitized,76.5,1065,15,18,68.5
Parasitized,192,166.5,28.5,39,5.5
Parasitized,25.5,59.5,2,10.5,141
Parasitized,4761,7826.5,0,0,0
Parasitized,804.5,72.5,7228.5,0,0
Parasitized,224,7,1124,10553,0
Parasitized,22.5,413,119.5,10632.5,0
Parasitized,75,162.5,172,2446,10950
Parasitized,51.5,740.5,5.5,11922,0
Parasitized,2838.5,319.5,55.5,36,180
Parasitized,7,11.5,109.5,253,14560
Parasitized,2921,8518,0,0,0
Parasitized,282,2,21,15590.5,0
Parasitized,2,203,15419.5,0,0
Parasitized,61,69.5,9107.5,0,0
Parasitized,2900.5,5519.5,0,0,0
Parasitized,128,602,10802,0,0
Parasitized,39.5,8666,0,0,0
Parasitized,420.5,8606,0,0,0
Parasitized,172,9590.5,0,0,0
Parasitized,203,38,2870.5,6346,0
Parasitized,179,10293,0,0,0
Parasitized,9878.5,0,0,0,0
Parasitized,216,9846.5,0,0,0
Parasitized,1791.5,8519.5,0,0,0
Parasitized,1308.5,8540.5,0,0,0
Parasitized,8.5,160.5,12054,0,0
Parasitized,11,5.5,0,753,2
Parasitized,4,10,155.5,381,10036
Parasitized,43,8978.5,0,0,0
Parasitized,3344,0,0,0,0
Parasitized,308.5,7604,0,0,0
Parasitized,221,10532,0,0,0
Parasitized,19,338.5,32.5,10647,0
Parasitized,1907,199.5,6581,0,0
Parasitized,19,144,6,8431.5,0
Parasitized,12.5,16.5,26,14,830.5
Parasitized,145,8856,0,0,0
Parasitized,0,1.5,0.5,2.5,989.5
Parasitized,276.5,37.5,11988,0,0
Parasitized,10,3021,5013,0,0
Parasitized,8400.5,0,0,0,0
Parasitized,121.5,5.5,0,47.5,1.5
Parasitized,364.5,11378,0,0,0
Parasitized,8317.5,0,0,0,0
Parasitized,158.5,8273,0,0,0
Parasitized,2,522,120.5,11240,0
Parasitized,11.5,7,4,10,2
Parasitized,70,11779.5,0,0,0
Parasitized,0,3724.5,7579,0,0
Parasitized,10,53.5,498,4,10701
Parasitized,7946.5,0,0,0,0
Parasitized,23,189,12171,0,0
Parasitized,241.5,8.5,393,9855,0
Parasitized,9934,0,0,0,0
Parasitized,141,12571,0,0,0
Parasitized,243.5,1,58,2586,7819
Parasitized,28.5,10.5,362,76,11753
Parasitized,327,33.5,25,8.5,275
Parasitized,131,10129,0,0,0
Parasitized,16.5,3.5,0,912,547.5
Parasitized,20,244,11923.5,0,0
Parasitized,11.5,4,871,485,8136
Parasitized,1,3407.5,7198,0,0
Parasitized,86,88.5,89,11070.5,0
Parasitized,34.5,28.5,106,45.5,5.5
Parasitized,11,2,21,7.5,147
Parasitized,26.5,113,250,13.5,9771.5
Parasitized,191.5,0,83.5,148,1496.5
Parasitized,323,11681.5,0,0,0
Parasitized,24,10,1675.5,9,8290
Parasitized,8,5.5,80.5,2,4
Parasitized,0,3950,6344.5,0,0
Parasitized,47,29,333,7091,0
Parasitized,4095,7664,0,0,0
Parasitized,18.5,138,392.5,13689.5,0
Parasitized,0,4806,9498.5,0,0
Parasitized,458.5,9575.5,0,0,0
Parasitized,15,4,111,461,11937.5
Parasitized,2,1311,31,36.5,2
Parasitized,286.5,125.5,9253,0,0
Parasitized,285,9113.5,0,0,0
Parasitized,2,0,12,2,5.5
Parasitized,240,49,116,10006,0
Parasitized,163,3,0,5,20.5
Parasitized,260.5,10553,0,0,0
Parasitized,627.5,9272.5,0,0,0
Parasitized,250,11295.5,0,0,0
Parasitized,26.5,7075.5,0,0,0
Parasitized,15,131.5,9034.5,0,0
Parasitized,241.5,85,359,252.5,53
Parasitized,168,12.5,8.5,4209.5,0
Parasitized,229,9018.5,0,0,0
Parasitized,278.5,69.5,53.5,8372.5,0
Parasitized,19.5,325.5,234,7,101.5
Parasitized,79.5,11651,0,0,0
Parasitized,95,203,11735,0,0
Parasitized,7221,0,0,0,0
Parasitized,6244.5,0,0,0,0
Parasitized,194,9216.5,0,0,0
Parasitized,259.5,133.5,462.5,8949.5,0
Parasitized,51,9122,0,0,0
Parasitized,581,0,2729.5,16,0
Parasitized,173.5,39.5,9299.5,0,0
Parasitized,347.5,4,20547,0,0
Parasitized,506.5,279.5,95,21.5,16192
Parasitized,220,13609,0,0,0
Parasitized,60,266.5,9985.5,0,0
Parasitized,19,253.5,5.5,9620,0
Parasitized,172.5,179,11.5,31.5,70.5
Parasitized,276.5,8343.5,0,0,0
Parasitized,205.5,168,16.5,27.5,7
Parasitized,246,2130,0,0,0
Parasitized,7842,0,0,0,0
Parasitized,86,11.5,2,3.5,1409.5
Parasitized,11816,0,0,0,0
Parasitized,371,590.5,746.5,6220.5,0
Parasitized,5.5,25,42,583,6779
Parasitized,259.5,9517.5,0,0,0
Parasitized,100,0,6607,0,0
Parasitized,52.5,7057,0,0,0
Parasitized,217.5,7704.5,0,0,0
Parasitized,15.5,2,45,346.5,6878
Parasitized,54,2,85,43,299
Parasitized,141.5,11395,0,0,0
Parasitized,223.5,9987.5,0,0,0
Parasitized,421,5.5,10783,0,0
Parasitized,8899.5,0,0,0,0
Parasitized,237.5,9739,0,0,0
Parasitized,56.5,5.5,8575.5,0,0
Parasitized,6,4,18.5,0,199.5
Parasitized,261,13199.5,0,0,0
Parasitized,166,12639,0,0,0
Parasitized,121.5,91.5,77.5,236.5,2
Parasitized,630,9318,0,0,0
Parasitized,274,9824.5,0,0,0
Parasitized,8.5,81.5,236.5,8600,0
Parasitized,69.5,64,38.5,263,31
Parasitized,207.5,227.5,8369.5,0,0
Parasitized,15,174,9936,0,0
Parasitized,9435.5,0,0,0,0
Parasitized,16.5,19.5,6928,0,0
Parasitized,207,10307.5,0,0,0
Parasitized,511.5,9144.5,0,0,0
Parasitized,137.5,33,7722.5,0,0
Parasitized,2,861,270,7570,0
Parasitized,159,64.5,9752,0,0
Parasitized,222,9847.5,0,0,0
Parasitized,0,0.5,733,9,174.5
Parasitized,228.5,14232.5,0,0,0
Parasitized,12055.5,0,0,0,0
Parasitized,236.5,5.5,2240,6.5,492.5
Parasitized,179.5,8916.5,0,0,0
Parasitized,2820.5,2.5,7099.5,0,0
Parasitized,273.5,10389.5,0,0,0
Parasitized,198.5,6187,0,0,0
Parasitized,224,73,9506,0,0
Parasitized,177,9414.5,0,0,0
Parasitized,167.5,9653.5,0,0,0
Parasitized,217.5,9943.5,0,0,0
Parasitized,8,141,10,19.5,9187.5
Parasitized,290,9604,0,0,0
Parasitized,60.5,68,72.5,16005,0
Parasitized,82.5,13849.5,0,0,0
Parasitized,258.5,14255.5,0,0,0
Parasitized,15630.5,0,0,0,0
Parasitized,121.5,10952.5,0,0,0
Parasitized,212.5,9328.5,0,0,0
Parasitized,13945,0,0,0,0
Parasitized,168.5,11583,0,0,0
Parasitized,161,15329.5,0,0,0
Parasitized,63.5,13327,0,0,0
Parasitized,170.5,10707.5,0,0,0
Parasitized,121,15598.5,0,0,0
Parasitized,142.5,12822.5,0,0,0
Parasitized,158.5,11590.5,0,0,0
Parasitized,177,12141,0,0,0
Parasitized,214,13803.5,0,0,0
Parasitized,216,9279,0,0,0
Parasitized,9291,0,0,0,0
Parasitized,9291.5,0,0,0,0
Parasitized,139.5,9394.5,0,0,0
Parasitized,0,13198.5,0,0,0
Parasitized,87.5,14900,0,0,0
Parasitized,139.5,8420,0,0,0
Parasitized,164,12363,0,0,0
Parasitized,89,11881.5,0,0,0
Parasitized,22.5,4,272.5,373,28.5
Parasitized,456.5,272.5,13612.5,0,0
Parasitized,43,16476.5,0,0,0
Parasitized,2,11,8,274,15675.5
Parasitized,35.5,39,1734.5,12505.5,0
Parasitized,2,4,2,6,12380.5
Parasitized,262.5,499.5,16096,0,0
Parasitized,34,504.5,11855,0,0
Parasitized,13.5,506,21,7,95
Parasitized,1158.5,255.5,12045,0,0
Parasitized,55,302,52.5,16939.5,0
Parasitized,452,16371.5,0,0,0
Parasitized,228.5,210,17002,0,0
Parasitized,79.5,185.5,11.5,28.5,31.5
Parasitized,0.5,2.5,4,2,0
Parasitized,2,23,13083.5,0,0
Parasitized,524.5,10872,0,0,0
Parasitized,480,10598.5,0,0,0
Parasitized,322,81,300,15046,0
Parasitized,47.5,13309.5,0,0,0
Parasitized,83,12017.5,0,0,0
Parasitized,167,52.5,101,192,15505
Parasitized,83.5,25.5,5757.5,0,0
Parasitized,192.5,17,15089,0,0
Parasitized,121.5,13032.5,0,0,0
Parasitized,13,166,63.5,12415.5,0
